"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","1","160","3.4000000000000004","0.30000000000000004","""-2042366449""","38.390273024033895","38.390273024033895","38.390273024033895","0","38.390273024033895"
"1","2","160","3.4000000000000004","0.30000000000000004","""-576466048""","39.502048075231755","39.502048075231755","39.502048075231755","0","39.502048075231755"
"1","3","160","3.4000000000000004","0.30000000000000004","""1725984319""","38.88369166745294","38.88369166745294","38.88369166745294","0","38.88369166745294"
"1","4","160","3.4000000000000004","0.30000000000000004","""-681573847""","37.115367196865","37.115367196865","37.115367196865","0","37.115367196865"
"1","5","160","3.4000000000000004","0.30000000000000004","""-425761019""","37.63298980178967","37.63298980178967","37.63298980178967","0","37.63298980178967"
"1","6","160","3.4000000000000004","0.30000000000000004","""-85774485""","38.733359311499065","38.733359311499065","38.733359311499065","0","38.733359311499065"
"1","7","160","3.4000000000000004","0.30000000000000004","""-1684941996""","38.53896117955592","38.53896117955592","38.53896117955592","0","38.53896117955592"
"1","8","160","3.4000000000000004","0.30000000000000004","""-73646968""","40.88074985427332","40.88074985427332","40.88074985427332","0","40.88074985427332"
"1","9","160","3.4000000000000004","0.30000000000000004","""-1828549968""","40.313624279455475","40.313624279455475","40.313624279455475","0","40.313624279455475"
"1","10","160","3.4000000000000004","0.30000000000000004","""-172967213""","38.40066306400263","38.40066306400263","38.40066306400263","0","38.40066306400263"
"1","11","160","4.2","0.4","""969010890""","38.77319359273794","38.77319359273794","38.77319359273794","0","38.77319359273794"
"1","12","160","4.2","0.4","""1107244175""","40.18478493927548","40.18478493927548","40.18478493927548","0","40.18478493927548"
"1","13","160","4.2","0.4","""534581205""","39.67440019101557","39.67440019101557","39.67440019101557","0","39.67440019101557"
"1","14","160","4.2","0.4","""1456366309""","42.21172977723689","42.21172977723689","42.21172977723689","0","42.21172977723689"
"1","15","160","4.2","0.4","""1207796771""","39.72913484486497","39.72913484486497","39.72913484486497","0","39.72913484486497"
"1","16","160","4.2","0.4","""1821659389""","39.85559646724796","39.85559646724796","39.85559646724796","0","39.85559646724796"
"1","17","160","4.2","0.4","""-1291168680""","39.42990020411771","39.42990020411771","39.42990020411771","0","39.42990020411771"
"1","18","160","4.2","0.4","""1311724200""","39.137122761861306","39.137122761861306","39.137122761861306","0","39.137122761861306"
"1","19","160","4.2","0.4","""1254123987""","40.978198047489315","40.978198047489315","40.978198047489315","0","40.978198047489315"
"1","20","160","4.2","0.4","""-1455453229""","42.14367809657442","42.14367809657442","42.14367809657442","0","42.14367809657442"
"1","21","160","0.6000000000000001","0.9500000000000001","""-1516522254""","13.201033695423973","13.201033695423973","13.201033695423973","0","13.201033695423973"
"1","22","160","0.6000000000000001","0.9500000000000001","""1910991566""","13.995533729288839","13.995533729288839","13.995533729288839","0","13.995533729288839"
"1","23","160","0.6000000000000001","0.9500000000000001","""653842597""","12.580477449950116","12.580477449950116","12.580477449950116","0","12.580477449950116"
"1","24","160","0.6000000000000001","0.9500000000000001","""-2115374822""","13.63495770109572","13.63495770109572","13.63495770109572","0","13.63495770109572"
"1","25","160","0.6000000000000001","0.9500000000000001","""-2114378241""","13.101438346810392","13.101438346810392","13.101438346810392","0","13.101438346810392"
"1","26","160","0.6000000000000001","0.9500000000000001","""-1301324867""","13.12096345758596","13.12096345758596","13.12096345758596","0","13.12096345758596"
"1","27","160","0.6000000000000001","0.9500000000000001","""-1496904330""","13.400154046296658","13.400154046296658","13.400154046296658","0","13.400154046296658"
